,ppl_id,ppl_maker,ppl_group,ppl_model_code,ppl_name,ppl_model_name,ppl_storage,ppl_class,ppl_hidden,ppl_average,ppl_average_date,ppl_average_old,ppl_average_old_date
758,759,samsung,samsung,SHV-E220,갤럭시팝,GalaxyPop,8,B,1,0,2021-05-10 16:13:54,0,2021-05-10 12:41:33
759,760,samsung,samsung,SHV-E220,갤럭시팝,GalaxyPop,8,N,2,0,2021-05-10 16:13:55,0,2021-05-10 12:41:33
760,761,samsung,samsung,SHV-E220,갤럭시팝,GalaxyPop,16,S,2,0,2021-05-10 16:13:55,0,2021-05-10 12:41:33
761,762,samsung,samsung,SHV-E220,갤럭시팝,GalaxyPop,16,A,1,0,2021-05-10 16:13:55,0,2021-05-10 12:41:34
762,763,samsung,samsung,SHV-E220,갤럭시팝,GalaxyPop,16,B,1,0,2021-05-10 16:13:55,0,2021-05-10 12:41:34
763,764,samsung,samsung,SHV-E220,갤럭시팝,GalaxyPop,16,N,2,0,2021-05-10 16:13:55,0,2021-05-10 12:41:34
764,765,samsung,samsung,SHV-E170,갤럭시R style,GalaxyR style,16,S,2,0,2021-05-10 16:13:55,0,2021-05-10 12:41:34
765,766,samsung,samsung,SHV-E170,갤럭시R style,GalaxyR style,16,A,1,0,2021-05-10 16:13:55,0,2021-05-10 12:41:34
766,767,samsung,samsung,SHV-E170,갤럭시R style,GalaxyR style,16,B,2,0,2021-05-10 16:13:56,0,2021-05-10 12:41:34
767,768,samsung,samsung,SHV-E170,갤럭시R style,GalaxyR style,16,N,2,0,2021-05-10 16:13:56,0,2021-05-10 12:41:34
768,769,samsung,samsung,SHW-M340,갤럭시M style,GalaxyM style,4,S,2,0,2021-05-10 16:13:56,0,2021-05-10 12:41:35
769,770,samsung,samsung,SHW-M340,갤럭시M style,GalaxyM style,4,A,1,0,2021-05-10 16:13:56,0,2021-05-10 12:41:35
770,771,samsung,samsung,SHW-M340,갤럭시M style,GalaxyM style,4,B,2,0,2021-05-10 16:13:56,0,2021-05-10 12:41:35
771,772,samsung,samsung,SHW-M340,갤럭시M style,GalaxyM style,4,N,2,0,2021-05-10 16:13:56,0,2021-05-10 12:41:35
772,773,samsung,samsung,SHW-M240,갤럭시에이스,GalaxyAce,0.5,S,2,0,2021-05-10 16:13:57,0,2021-05-10 12:41:35
773,774,samsung,samsung,SHW-M240,갤럭시에이스,GalaxyAce,0.5,A,1,0,2021-05-10 16:13:57,0,2021-05-10 12:41:36
774,775,samsung,samsung,SHW-M240,갤럭시에이스,GalaxyAce,0.5,B,2,0,2021-05-10 16:13:57,0,2021-05-10 12:41:36
775,776,samsung,samsung,SHW-M240,갤럭시에이스,GalaxyAce,0.5,N,2,0,2021-05-10 16:13:57,0,2021-05-10 12:41:36
776,777,samsung,samsung,SHW-M130,갤럭시U,GalaxyU,8,S,2,0,2021-05-10 16:13:57,0,2021-05-10 12:41:36
777,778,samsung,samsung,SHW-M130,갤럭시U,GalaxyU,8,A,1,0,2021-05-10 16:13:57,0,2021-05-10 12:41:36
778,779,samsung,samsung,SHW-M130,갤럭시U,GalaxyU,8,B,2,0,2021-05-10 16:13:57,0,2021-05-10 12:41:36
779,780,samsung,samsung,SHW-M130,갤럭시U,GalaxyU,8,N,2,0,2021-05-10 16:13:58,0,2021-05-10 12:41:36
780,781,samsung,samsung,SM-A202,갤럭시진2,GalaxyJean2,32,S,0,75000,2021-05-10 16:13:58,75000,2021-05-10 12:41:37
781,782,samsung,samsung,SM-A202,갤럭시진2,GalaxyJean2,32,A,0,74666,2021-05-10 16:13:58,100000,2021-05-10 12:41:37
782,783,samsung,samsung,SM-A202,갤럭시진2,GalaxyJean2,32,B,1,70000,2021-05-11 17:42:10,68571,2021-05-11 06:37:12
783,784,samsung,samsung,SM-A202,갤럭시진2,GalaxyJean2,32,N,2,64000,2021-05-10 16:13:58,62500,2021-05-10 12:41:37
784,785,samsung,samsung,SM-G611,갤럭시 온7 프라임,Galaxy On7 Prime,32,S,1,0,2021-05-10 16:13:59,0,2021-05-10 12:41:38
785,786,samsung,samsung,SM-G611,갤럭시 온7 프라임,Galaxy On7 Prime,32,A,1,70000,2021-05-11 06:37:12,70000,2021-05-10 15:31:34
786,787,samsung,samsung,SM-G611,갤럭시 온7 프라임,Galaxy On7 Prime,32,B,1,60000,2021-05-11 17:42:10,60000,2021-05-11 06:37:12
787,788,samsung,samsung,SM-G611,갤럭시 온7 프라임,Galaxy On7 Prime,32,N,2,0,2021-05-10 16:13:59,0,2021-05-10 12:41:38
788,789,samsung,samsung_folder,SM-B510,삼성 마스터폰 ,Samsung MasterPhone KT 3G,0.25,S,1,0,2021-05-10 16:14:01,0,2021-05-10 16:14:00
789,790,samsung,samsung_folder,SM-B510,삼성 마스터폰 ,Samsung MasterPhone KT 3G,0.25,A,1,0,2021-05-10 16:14:01,0,2021-05-10 16:14:00
790,791,samsung,samsung_folder,SM-B510,삼성 마스터폰 ,Samsung MasterPhone KT 3G,0.25,B,1,0,2021-05-10 16:14:01,0,2021-05-10 16:14:01
791,792,samsung,samsung_folder,SM-B510,삼성 마스터폰 ,Samsung MasterPhone KT 3G,0.25,N,2,0,2021-05-10 16:14:02,0,2021-05-10 16:14:01
792,793,lg,lg,LG-F370,F70,F70,4,S,1,0,2021-05-10 16:14:02,0,2021-05-10 12:41:40
793,794,lg,lg,LG-F370,F70,F70,4,A,1,0,2021-05-10 16:14:02,0,2021-05-10 12:41:40
794,795,lg,lg,LG-F370,F70,F70,4,B,1,0,2021-05-10 16:14:02,0,2021-05-10 12:41:40
795,796,lg,lg,LG-F370,F70,F70,4,N,2,0,2021-05-10 16:14:02,0,2021-05-10 12:41:40
796,797,lg,lg,LG-F370,F70,F70,8,S,1,0,2021-05-10 16:14:02,0,2021-05-10 12:41:41
797,798,lg,lg,LG-F370,F70,F70,8,A,1,0,2021-05-10 16:14:03,0,2021-05-10 12:41:41
798,799,lg,lg,LG-F370,F70,F70,8,B,1,0,2021-05-10 16:14:03,0,2021-05-10 12:41:41
799,800,lg,lg,LG-F370,F70,F70,8,N,2,0,2021-05-10 16:14:03,0,2021-05-10 12:41:41
800,801,lg,g_series,LM-G820,G8 ThinQ,G8 ThinQ,128,S,0,188000,2021-05-10 16:14:03,188000,2021-05-10 12:41:41
801,802,lg,g_series,LM-G820,G8 ThinQ,G8 ThinQ,128,A,0,220000,2021-05-11 17:42:10,220000,2021-05-11 06:37:12
802,803,lg,g_series,LM-G820,G8 ThinQ,G8 ThinQ,128,B,0,165000,2021-05-11 17:42:10,176538,2021-05-11 06:37:12
803,804,lg,g_series,LM-G820,G8 ThinQ,G8 ThinQ,128,N,2,159672,2021-05-10 16:14:04,158594,2021-05-10 12:41:42
804,805,lg,g_series,LM-G710,G7 ThinQ,G7 ThinQ,64,S,0,122500,2021-05-11 17:42:10,118333,2021-05-11 06:37:12
805,806,lg,g_series,LM-G710,G7 ThinQ,G7 ThinQ,64,A,0,115000,2021-05-11 17:42:10,120000,2021-05-11 06:37:12
806,807,lg,g_series,LM-G710,G7 ThinQ,G7 ThinQ,64,B,0,109833,2021-05-11 17:42:10,111636,2021-05-11 06:37:12
807,808,lg,g_series,LM-G710,G7 ThinQ,G7 ThinQ,64,N,2,103711,2021-05-10 16:14:04,103780,2021-05-10 12:41:42
808,809,lg,g_series,LM-G710P,G7 ThinQ Plus,G7 ThinQ Plus,128,S,1,0,2021-05-10 16:14:05,0,2021-05-10 12:41:42
809,810,lg,g_series,LM-G710P,G7 ThinQ Plus,G7 ThinQ Plus,128,A,1,150000,2021-05-11 17:42:10,150000,2021-05-11 06:37:12
810,811,lg,g_series,LM-G710P,G7 ThinQ Plus,G7 ThinQ Plus,128,B,1,0,2021-05-10 16:14:05,0,2021-05-10 12:41:43
811,812,lg,g_series,LM-G710P,G7 ThinQ Plus,G7 ThinQ Plus,128,N,2,0,2021-05-10 16:14:05,0,2021-05-10 12:41:43
812,813,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,32,S,0,90400,2021-05-11 17:42:10,90400,2021-05-11 06:37:12
813,814,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,32,A,0,77833,2021-05-11 17:42:10,77833,2021-05-11 06:37:12
814,815,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,32,B,0,71250,2021-05-11 17:42:10,71250,2021-05-11 06:37:12
815,816,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,32,N,2,66444,2021-05-10 16:14:06,66805,2021-05-10 12:41:43
816,817,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,64,S,0,95350,2021-05-11 17:42:10,95350,2021-05-11 06:37:12
817,818,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,64,A,0,88200,2021-05-11 17:42:10,88200,2021-05-11 06:37:12
818,819,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,64,B,0,78438,2021-05-11 17:42:10,78800,2021-05-11 06:37:12
819,820,lg,g_series,LGM-G600,G6 ThinQ,G6 ThinQ,64,N,2,50937,2021-05-10 16:14:06,48750,2021-05-10 12:41:44
820,821,lg,g_series,LGM-G600P,G6 ThinQ Plus,G6 ThinQ Plus,128,S,1,149000,2021-05-11 17:42:10,149000,2021-05-11 06:37:12
821,822,lg,g_series,LGM-G600P,G6 ThinQ Plus,G6 ThinQ Plus,128,A,1,109000,2021-05-11 17:42:10,109000,2021-05-11 06:37:12
822,823,lg,g_series,LGM-G600P,G6 ThinQ Plus,G6 ThinQ Plus,128,B,1,0,2021-05-10 16:14:07,0,2021-05-10 12:41:44
823,824,lg,g_series,LGM-G600P,G6 ThinQ Plus,G6 ThinQ Plus,128,N,2,0,2021-05-10 16:14:07,0,2021-05-10 12:41:44
824,825,lg,g_series,LG-F700,G5,G5,32,S,1,0,2021-05-10 16:14:07,0,2021-05-10 12:41:45
825,826,lg,g_series,LG-F700,G5,G5,32,A,1,0,2021-05-10 16:14:07,0,2021-05-10 12:41:45
826,827,lg,g_series,LG-F700,G5,G5,32,B,1,100000,2021-05-11 17:42:10,100000,2021-05-11 06:37:12
827,828,lg,g_series,LG-F700,G5,G5,32,N,2,47000,2021-05-10 16:14:08,44666,2021-05-10 12:41:45
828,829,lg,g_series,LG-F500,G4,G4,32,S,1,0,2021-05-10 16:14:08,0,2021-05-10 12:41:45
829,830,lg,g_series,LG-F500,G4,G4,32,A,1,0,2021-05-10 16:14:08,0,2021-05-10 12:41:45
830,831,lg,g_series,LG-F500,G4,G4,32,B,1,0,2021-05-10 16:14:08,0,2021-05-10 12:41:45
831,832,lg,g_series,LG-F500,G4,G4,32,N,2,0,2021-05-10 16:14:08,0,2021-05-10 12:41:46
832,833,lg,g_series,LG-F400,G3,G3,16,S,1,0,2021-05-10 16:14:08,0,2021-05-10 12:41:46
833,834,lg,g_series,LG-F400,G3,G3,16,A,1,0,2021-05-10 16:14:08,0,2021-05-10 12:41:46
834,835,lg,g_series,LG-F400,G3,G3,16,B,1,0,2021-05-10 16:14:09,0,2021-05-10 12:41:46
835,836,lg,g_series,LG-F400,G3,G3,16,N,2,0,2021-05-10 16:14:09,0,2021-05-10 12:41:46
836,837,lg,g_series,LG-F400,G3,G3,32,S,2,0,2021-05-10 16:14:09,0,2021-05-10 12:41:46
837,838,lg,g_series,LG-F400,G3,G3,32,A,1,0,2021-05-10 16:14:09,0,2021-05-10 12:41:46
838,839,lg,g_series,LG-F400,G3,G3,32,B,1,0,2021-05-10 16:14:09,0,2021-05-10 12:41:47
839,840,lg,g_series,LG-F400,G3,G3,32,N,2,25000,2021-05-10 16:14:09,25000,2021-05-10 12:41:47
840,841,lg,g_series,LG-F410,G3 A,G3 A,32,S,2,0,2021-05-10 16:14:09,0,2021-05-10 12:41:47
841,842,lg,g_series,LG-F410,G3 A,G3 A,32,A,1,0,2021-05-10 16:14:10,0,2021-05-10 12:41:47
842,843,lg,g_series,LG-F410,G3 A,G3 A,32,B,1,0,2021-05-10 16:14:10,0,2021-05-10 12:41:47
843,844,lg,g_series,LG-F410,G3 A,G3 A,32,N,2,0,2021-05-10 16:14:10,0,2021-05-10 12:41:47
844,845,lg,g_series,LG-F470,G3 Beat,G3 Beat,8,S,2,0,2021-05-10 16:14:10,0,2021-05-10 12:41:47
845,846,lg,g_series,LG-F470,G3 Beat,G3 Beat,8,A,1,0,2021-05-10 16:14:10,0,2021-05-10 12:41:48
846,847,lg,g_series,LG-F470,G3 Beat,G3 Beat,8,B,1,0,2021-05-10 16:14:10,0,2021-05-10 12:41:48
847,848,lg,g_series,LG-F470,G3 Beat,G3 Beat,8,N,2,0,2021-05-10 16:14:11,0,2021-05-10 12:41:48
848,849,lg,g_series,LG-F490,G3 Screen,G3 Screen,32,S,2,0,2021-05-10 16:14:11,0,2021-05-10 12:41:48
849,850,lg,g_series,LG-F490,G3 Screen,G3 Screen,32,A,1,0,2021-05-10 16:14:11,0,2021-05-10 12:41:48
850,851,lg,g_series,LG-F490,G3 Screen,G3 Screen,32,B,1,0,2021-05-10 16:14:11,0,2021-05-10 12:41:48
851,852,lg,g_series,LG-F490,G3 Screen,G3 Screen,32,N,2,28000,2021-05-10 16:14:11,28000,2021-05-10 12:41:48
852,853,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,16,S,2,0,2021-05-10 16:14:11,0,2021-05-10 12:41:48
853,854,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,16,A,1,0,2021-05-10 16:14:11,0,2021-05-10 12:41:49
854,855,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,16,B,1,0,2021-05-10 16:14:12,0,2021-05-10 12:41:49
855,856,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,16,N,2,0,2021-05-10 16:14:12,0,2021-05-10 12:41:49
856,857,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,32,S,2,0,2021-05-10 16:14:12,0,2021-05-10 12:41:49
857,858,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,32,A,1,0,2021-05-10 16:14:12,0,2021-05-10 12:41:49
858,859,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,32,B,1,0,2021-05-10 16:14:12,0,2021-05-10 12:41:49
859,860,lg,g_series,LG-F460,G3.Cat6,G3.Cat6,32,N,2,0,2021-05-10 16:14:12,0,2021-05-10 12:41:49
860,861,lg,g_series,LG-F320,G2,G2,32,S,2,0,2021-05-10 16:14:13,0,2021-05-10 12:41:50
861,862,lg,g_series,LG-F320,G2,G2,32,A,1,0,2021-05-10 16:14:13,0,2021-05-10 12:41:50
862,863,lg,g_series,LG-F320,G2,G2,32,B,2,0,2021-05-10 16:14:13,0,2021-05-10 12:41:50
863,864,lg,g_series,LG-F320,G2,G2,32,N,2,0,2021-05-10 16:14:13,0,2021-05-10 12:41:50
864,865,lg,g_series,LG-F350,G Pro2,G Pro2,32,S,2,0,2021-05-10 16:14:13,0,2021-05-10 12:41:50
865,866,lg,g_series,LG-F350,G Pro2,G Pro2,32,A,1,0,2021-05-10 16:14:13,0,2021-05-10 12:41:50
866,867,lg,g_series,LG-F350,G Pro2,G Pro2,32,B,1,0,2021-05-10 16:14:14,0,2021-05-10 12:41:50
867,868,lg,g_series,LG-F350,G Pro2,G Pro2,32,N,2,0,2021-05-10 16:14:14,0,2021-05-10 12:41:51
868,869,lg,g_series,LG-F430,Gx2,Gx2,8,S,2,0,2021-05-10 16:14:14,0,2021-05-10 12:41:51
869,870,lg,g_series,LG-F430,Gx2,Gx2,8,A,1,0,2021-05-10 16:14:14,0,2021-05-10 12:41:51
870,871,lg,g_series,LG-F430,Gx2,Gx2,8,B,1,0,2021-05-10 16:14:14,0,2021-05-10 12:41:51
871,872,lg,g_series,LG-F430,Gx2,Gx2,8,N,2,0,2021-05-10 16:14:14,0,2021-05-10 12:41:51
872,873,lg,g_series,LG-F310,Gx,Gx,32,S,2,0,2021-05-10 16:14:14,0,2021-05-10 12:41:51
873,874,lg,g_series,LG-F310,Gx,Gx,32,A,1,0,2021-05-10 16:14:15,0,2021-05-10 12:41:51
874,875,lg,g_series,LG-F310,Gx,Gx,32,B,1,0,2021-05-10 16:14:15,0,2021-05-10 12:41:52
875,876,lg,g_series,LG-F310,Gx,Gx,32,N,2,46428,2021-05-10 16:14:15,46428,2021-05-10 12:41:52
876,877,lg,g_series,LG-F510,G Flex2,G Flex2,16,S,2,0,2021-05-10 16:14:15,0,2021-05-10 12:41:52
877,878,lg,g_series,LG-F510,G Flex2,G Flex2,16,A,1,0,2021-05-10 16:14:15,0,2021-05-10 12:41:52
878,879,lg,g_series,LG-F510,G Flex2,G Flex2,16,B,1,0,2021-05-10 16:14:15,0,2021-05-10 12:41:52
879,880,lg,g_series,LG-F510,G Flex2,G Flex2,16,N,2,0,2021-05-10 16:14:15,0,2021-05-10 12:41:52
880,881,lg,g_series,LG-F510,G Flex2,G Flex2,32,S,2,0,2021-05-10 16:14:16,0,2021-05-10 12:41:52
881,882,lg,g_series,LG-F510,G Flex2,G Flex2,32,A,1,0,2021-05-10 16:14:16,0,2021-05-10 12:41:53
882,883,lg,g_series,LG-F510,G Flex2,G Flex2,32,B,1,0,2021-05-10 16:14:16,0,2021-05-10 12:41:53
883,884,lg,g_series,LG-F510,G Flex2,G Flex2,32,N,2,0,2021-05-10 16:14:16,0,2021-05-10 12:41:53
884,885,lg,g_series,LG-F510,G Flex2,G Flex2,64,S,2,0,2021-05-10 16:14:16,0,2021-05-10 12:41:53
885,886,lg,g_series,LG-F510,G Flex2,G Flex2,64,A,1,0,2021-05-10 16:14:16,0,2021-05-10 12:41:53
886,887,lg,g_series,LG-F510,G Flex2,G Flex2,64,B,1,0,2021-05-10 16:14:17,0,2021-05-10 12:41:53
887,888,lg,g_series,LG-F510,G Flex2,G Flex2,64,N,2,0,2021-05-10 16:14:17,0,2021-05-10 12:41:53
888,889,lg,g_series,LG-F340,G Flex,G Flex,32,S,2,0,2021-05-10 16:14:17,0,2021-05-10 12:41:54
889,890,lg,g_series,LG-F340,G Flex,G Flex,32,A,1,0,2021-05-10 16:14:17,0,2021-05-10 12:41:54
890,891,lg,g_series,LG-F340,G Flex,G Flex,32,B,2,0,2021-05-10 16:14:17,0,2021-05-10 12:41:54
891,892,lg,g_series,LG-F340,G Flex,G Flex,32,N,2,0,2021-05-10 16:14:17,0,2021-05-10 12:41:54
892,893,lg,lg,LG-Q720CS,Stylo 5,Stylo 5,32,S,2,0,2021-05-10 16:14:17,0,2021-05-10 12:41:54
893,894,lg,lg,LG-Q720CS,Stylo 5,Stylo 5,32,A,1,0,2021-05-10 16:14:18,0,2021-05-10 12:41:54
894,895,lg,lg,LG-Q720CS,Stylo 5,Stylo 5,32,B,1,0,2021-05-10 16:14:18,0,2021-05-10 12:41:54
895,896,lg,lg,LG-Q720CS,Stylo 5,Stylo 5,32,N,2,0,2021-05-10 16:14:18,0,2021-05-10 12:41:55
896,897,lg,lg,LG-Q720AM,Stylo 5 Plus,Stylo 5 Plus,32,S,2,0,2021-05-10 16:14:18,0,2021-05-10 12:41:55
897,898,lg,lg,LG-Q720AM,Stylo 5 Plus,Stylo 5 Plus,32,A,1,0,2021-05-10 16:14:18,0,2021-05-10 12:41:55
898,899,lg,lg,LG-Q720AM,Stylo 5 Plus,Stylo 5 Plus,32,B,1,0,2021-05-10 16:14:18,0,2021-05-10 12:41:55
899,900,lg,lg,LG-Q720AM,Stylo 5 Plus,Stylo 5 Plus,32,N,2,0,2021-05-10 16:14:19,0,2021-05-10 12:41:55
900,901,lg,lg,LG-MP450,Stylus 3,Stylus 3,16,S,2,0,2021-05-10 16:14:19,0,2021-05-10 12:41:55
901,902,lg,lg,LG-MP450,Stylus 3,Stylus 3,16,A,1,0,2021-05-10 16:14:19,0,2021-05-10 12:41:55
902,903,lg,lg,LG-MP450,Stylus 3,Stylus 3,16,B,1,0,2021-05-10 16:14:19,0,2021-05-10 12:41:56
903,904,lg,lg,LG-MP450,Stylus 3,Stylus 3,16,N,2,0,2021-05-10 16:14:19,0,2021-05-10 12:41:56
904,905,lg,lg,LG-F720,Stylus 2,Stylus 2,16,S,2,0,2021-05-10 16:14:19,0,2021-05-10 12:41:56
905,906,lg,lg,LG-F720,Stylus 2,Stylus 2,16,A,1,0,2021-05-10 16:14:20,0,2021-05-10 12:41:56
906,907,lg,lg,LG-F720,Stylus 2,Stylus 2,16,B,1,0,2021-05-10 16:14:20,0,2021-05-10 12:41:56
907,908,lg,lg,LG-F720,Stylus 2,Stylus 2,16,N,2,0,2021-05-10 16:14:20,0,2021-05-10 12:41:56
908,909,lg,lg,LG-F560,G 스타일로,G Stylo,8,S,2,0,2021-05-10 16:14:20,0,2021-05-10 12:41:56
909,910,lg,lg,LG-F560,G 스타일로,G Stylo,8,A,1,0,2021-05-10 16:14:20,0,2021-05-10 12:41:57
910,911,lg,lg,LG-F560,G 스타일로,G Stylo,8,B,1,0,2021-05-10 16:14:20,0,2021-05-10 12:41:57
911,912,lg,lg,LG-F560,G 스타일로,G Stylo,8,N,2,0,2021-05-10 16:14:20,0,2021-05-10 12:41:57
912,913,lg,lg,LG-D690,G3 Stylus,G3 Stylus,8,S,2,0,2021-05-10 16:14:21,0,2021-05-10 12:41:57
913,914,lg,lg,LG-D690,G3 Stylus,G3 Stylus,8,A,1,0,2021-05-10 16:14:21,0,2021-05-10 12:41:57
914,915,lg,lg,LG-D690,G3 Stylus,G3 Stylus,8,B,1,0,2021-05-10 16:14:21,0,2021-05-10 12:41:57
915,916,lg,lg,LG-D690,G3 Stylus,G3 Stylus,8,N,2,0,2021-05-10 16:14:21,0,2021-05-10 12:41:57
916,917,lg,k_series,LG-F670,K10,K10,8,S,2,0,2021-05-10 16:14:21,0,2021-05-10 12:41:58
917,918,lg,k_series,LG-F670,K10,K10,8,A,1,0,2021-05-10 16:14:21,0,2021-05-10 12:41:58
918,919,lg,k_series,LG-F670,K10,K10,8,B,1,0,2021-05-10 16:14:21,0,2021-05-10 12:41:58
919,920,lg,k_series,LG-F670,K10,K10,8,N,2,0,2021-05-10 16:14:22,0,2021-05-10 12:41:58
920,921,lg,k_series,LG-F670,K10,K10,16,S,2,0,2021-05-10 16:14:22,0,2021-05-10 12:41:58
921,922,lg,k_series,LG-F670,K10,K10,16,A,1,0,2021-05-10 16:14:22,0,2021-05-10 12:41:58
922,923,lg,k_series,LG-F670,K10,K10,16,B,1,0,2021-05-10 16:14:22,0,2021-05-10 12:41:58
923,924,lg,k_series,LG-F670,K10,K10,16,N,2,30000,2021-05-10 16:14:22,30000,2021-05-10 12:41:59
924,925,lg,lg,LG-F820,U폰,U phone,32,S,2,0,2021-05-10 16:14:22,0,2021-05-10 12:41:59
925,926,lg,lg,LG-F820,U폰,U phone,32,A,1,0,2021-05-10 16:14:23,0,2021-05-10 12:41:59
926,927,lg,lg,LG-F820,U폰,U phone,32,B,1,0,2021-05-10 16:14:23,0,2021-05-10 12:41:59
927,928,lg,lg,LG-F820,U폰,U phone,32,N,2,0,2021-05-10 16:14:23,0,2021-05-10 12:41:59
928,929,lg,lg,LG-F620,클래스,LG CLASS,16,S,2,0,2021-05-10 16:14:23,0,2021-05-10 12:41:59
929,930,lg,lg,LG-F620,클래스,LG CLASS,16,A,1,0,2021-05-10 16:14:23,0,2021-05-10 12:41:59
930,931,lg,lg,LG-F620,클래스,LG CLASS,16,B,0,20000,2021-05-10 16:14:23,20000,2021-05-10 12:41:59
931,932,lg,lg,LG-F620,클래스,LG CLASS,16,N,2,0,2021-05-10 16:14:23,0,2021-05-10 12:42:00
932,933,lg,lg,LG-F540,볼트,LG Volt,8,S,2,0,2021-05-10 16:14:24,0,2021-05-10 12:42:00
933,934,lg,lg,LG-F540,볼트,LG Volt,8,A,1,0,2021-05-10 16:14:24,0,2021-05-10 12:42:00
934,935,lg,lg,LG-F540,볼트,LG Volt,8,B,1,0,2021-05-10 16:14:24,0,2021-05-10 12:42:00
935,936,lg,lg,LG-F540,볼트,LG Volt,8,N,2,0,2021-05-10 16:14:24,0,2021-05-10 12:42:00
936,937,lg,lg,LG-F520,아카,LG AKA,16,S,2,0,2021-05-10 16:14:24,0,2021-05-10 12:42:00
937,938,lg,lg,LG-F520,아카,LG AKA,16,A,1,0,2021-05-10 16:14:24,0,2021-05-10 12:42:01
938,939,lg,lg,LG-F520,아카,LG AKA,16,B,1,0,2021-05-10 16:14:24,0,2021-05-10 12:42:01
939,940,lg,lg,LG-F520,아카,LG AKA,16,N,2,0,2021-05-10 16:14:25,0,2021-05-10 12:42:01
940,941,lg,q_series,LM-Q925,Q9,Q9,64,S,0,80000,2021-05-11 17:42:10,80000,2021-05-11 06:37:12
941,942,lg,q_series,LM-Q925,Q9,Q9,64,A,0,96866,2021-05-10 16:14:25,96629,2021-05-10 12:42:01
942,943,lg,q_series,LM-Q925,Q9,Q9,64,B,0,80000,2021-05-11 17:42:10,80000,2021-05-11 06:37:12
943,944,lg,q_series,LM-Q925,Q9,Q9,64,N,2,80100,2021-05-10 16:14:25,80576,2021-05-10 12:42:01
944,945,lg,q_series,LM-Q927,Q9 One,Q9 One,64,S,0,95000,2021-05-10 16:14:25,0,2021-05-10 12:42:02
945,946,lg,q_series,LM-Q927,Q9 One,Q9 One,64,A,0,100000,2021-05-11 17:42:10,100000,2021-05-11 06:37:12
946,947,lg,q_series,LM-Q927,Q9 One,Q9 One,64,B,1,0,2021-05-10 16:14:26,0,2021-05-10 12:42:02
947,948,lg,q_series,LM-Q927,Q9 One,Q9 One,64,N,2,80000,2021-05-10 16:14:26,80000,2021-05-10 12:42:02
948,949,lg,q_series,LM-Q815,Q8 2018,Q8 2018,32,S,1,0,2021-05-10 16:14:26,0,2021-05-10 12:42:02
949,950,lg,q_series,LM-Q815,Q8 2018,Q8 2018,32,A,1,0,2021-05-10 16:14:26,0,2021-05-10 12:42:02
950,951,lg,q_series,LM-Q815,Q8 2018,Q8 2018,32,B,1,70000,2021-05-11 17:42:10,70000,2021-05-11 06:37:12
951,952,lg,q_series,LM-Q815,Q8 2018,Q8 2018,32,N,2,0,2021-05-10 16:14:26,0,2021-05-10 12:42:03
952,953,lg,q_series,LGM-X800,Q8,Q Stylus Plus,32,S,1,109000,2021-05-11 17:42:10,109000,2021-05-11 06:37:12
953,954,lg,q_series,LGM-X800,Q8,Q Stylus Plus,32,A,1,89000,2021-05-11 17:42:10,89000,2021-05-11 06:37:12
954,955,lg,q_series,LGM-X800,Q8,Q Stylus Plus,32,B,1,79000,2021-05-11 17:42:10,79000,2021-05-11 06:37:12
955,956,lg,q_series,LGM-X800,Q8,Q Stylus Plus,32,N,2,0,2021-05-10 16:14:27,0,2021-05-10 12:42:03
956,957,lg,q_series,LMQ710,Q Stylus,Q Stylus,32,S,1,0,2021-05-10 16:14:27,0,2021-05-10 12:42:04
957,958,lg,q_series,LMQ710,Q Stylus,Q Stylus,32,A,1,0,2021-05-10 16:14:27,0,2021-05-10 12:42:04
958,959,lg,q_series,LMQ710,Q Stylus,Q Stylus,32,B,1,0,2021-05-10 16:14:28,0,2021-05-10 12:42:04
959,960,lg,q_series,LMQ710,Q Stylus,Q Stylus,32,N,2,0,2021-05-10 16:14:28,0,2021-05-10 12:42:04
960,961,lg,q_series,LMQ710HS,Q Stylus Alpha,Q Stylus Alpha,32,S,1,0,2021-05-10 16:14:28,0,2021-05-10 12:42:04
961,962,lg,q_series,LMQ710HS,Q Stylus Alpha,Q Stylus Alpha,32,A,1,0,2021-05-10 16:14:28,0,2021-05-10 12:42:04
962,963,lg,q_series,LMQ710HS,Q Stylus Alpha,Q Stylus Alpha,32,B,1,0,2021-05-10 16:14:28,0,2021-05-10 12:42:04
963,964,lg,q_series,LMQ710HS,Q Stylus Alpha,Q Stylus Alpha,32,N,2,0,2021-05-10 16:14:28,0,2021-05-10 12:42:05
